id,effectiveDate,cusip,symbol,description,market,listSource,publicationDate
194998,2019-10-15,33739P830,FSMB,First Trust Short Duration Managed Municipal ETF,NYSE Arca,FINRA,2019-10-15
195000,2019-10-15,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-15
194994,2019-10-15,46139W700,IMFC,Invesco Multi-Factor Core Fixed Income ETF,NYSE Arca,FINRA,2019-10-15
194980,2019-10-15,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-15
194978,2019-10-15,500767207,KFYP,KraneShares CICC China Leaders 100 Index ETF,NYSE Arca,FINRA,2019-10-15
194982,2019-10-15,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-15
194976,2019-10-15,78468R705,MMTM,SPDR S&P 1500 Momentum Tilt ETF,NYSE Arca,FINRA,2019-10-15
194972,2019-10-15,37950E747,NORW,Global X MSCI Norway ETF,NYSE Arca,FINRA,2019-10-15
194970,2019-10-15,003262102,PALL,Aberdeen Standard Physical Palladium Shares ETF,NYSE Arca,FINRA,2019-10-15
194966,2019-10-15,46090A101,PSR,Invesco Active U.S. Real Estate Fund,NYSE Arca,FINRA,2019-10-15
195002,2019-10-15,87166N106,SSPY,Syntax Stratified LargeCap ETF,NYSE Arca,FINRA,2019-10-15
195006,2019-10-15,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-15
194968,2019-10-15,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2019-10-15
194988,2019-10-15,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-15
194990,2019-10-15,91733T307,USOU,United States 3X Oil Fund,NYSE Arca,FINRA,2019-10-15
194986,2019-10-15,17325E291,UWT,VelocityShares3x Long Crude Oil,NYSE Arca,FINRA,2019-10-15
194956,2019-10-15,78464A730,XOP,SPDR S&P Oil & Gas Exploration & Production ETF,NYSE Arca,FINRA,2019-10-15
194958,2019-10-15,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-15
195034,2019-10-16,33939L670,BNDC,FlexShares Core Select Bond Fund,NYSE Arca,FINRA,2019-10-16
195024,2019-10-16,74347Y706,BOIL,ProShares Ultra Bloomberg Natura,NYSE Arca,FINRA,2019-10-16
195040,2019-10-16,26922A560,CHGX,Change Finance U.S. Large Cap FoSSil Fuel Free ETF,NYSE Arca,FINRA,2019-10-16
195012,2019-10-16,46137Y401,CZA,Invesco Zacks Mid-Cap ETF,NYSE Arca,FINRA,2019-10-16
195044,2019-10-16,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-16
195016,2019-10-16,33733E807,FCG,First Trust Natural Gas ETF,NYSE Arca,FINRA,2019-10-16
195052,2019-10-16,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-16
195014,2019-10-16,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-16
195046,2019-10-16,33739P830,FSMB,First Trust Short Duration Managed Municipal ETF,NYSE Arca,FINRA,2019-10-16
195048,2019-10-16,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-16
195042,2019-10-16,46139W700,IMFC,Invesco Multi-Factor Core Fixed Income ETF,NYSE Arca,FINRA,2019-10-16
195030,2019-10-16,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-16
195028,2019-10-16,500767207,KFYP,KraneShares CICC China Leaders 100 Index ETF,NYSE Arca,FINRA,2019-10-16
195032,2019-10-16,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-16
195026,2019-10-16,78468R705,MMTM,SPDR S&P 1500 Momentum Tilt ETF,NYSE Arca,FINRA,2019-10-16
195022,2019-10-16,37950E747,NORW,Global X MSCI Norway ETF,NYSE Arca,FINRA,2019-10-16
195018,2019-10-16,46090A101,PSR,Invesco Active U.S. Real Estate Fund,NYSE Arca,FINRA,2019-10-16
195050,2019-10-16,87166N106,SSPY,Syntax Stratified LargeCap ETF,NYSE Arca,FINRA,2019-10-16
195054,2019-10-16,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-16
195020,2019-10-16,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2019-10-16
195036,2019-10-16,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-16
195038,2019-10-16,91733T307,USOU,United States 3X Oil Fund,NYSE Arca,FINRA,2019-10-16
195008,2019-10-16,78464A730,XOP,SPDR S&P Oil & Gas Exploration & Production ETF,NYSE Arca,FINRA,2019-10-16
195010,2019-10-16,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-16
195078,2019-10-17,33939L670,BNDC,FlexShares Core Select Bond Fund,NYSE Arca,FINRA,2019-10-17
195070,2019-10-17,74347Y706,BOIL,ProShares Ultra Bloomberg Natura,NYSE Arca,FINRA,2019-10-17
195082,2019-10-17,26922A560,CHGX,Change Finance U.S. Large Cap FoSSil Fuel Free ETF,NYSE Arca,FINRA,2019-10-17
195060,2019-10-17,46137Y401,CZA,Invesco Zacks Mid-Cap ETF,NYSE Arca,FINRA,2019-10-17
195086,2019-10-17,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-17
195064,2019-10-17,33733E807,FCG,First Trust Natural Gas ETF,NYSE Arca,FINRA,2019-10-17
195094,2019-10-17,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-17
195062,2019-10-17,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-17
195088,2019-10-17,33739P830,FSMB,First Trust Short Duration Managed Municipal ETF,NYSE Arca,FINRA,2019-10-17
195090,2019-10-17,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-17
195084,2019-10-17,46139W700,IMFC,Invesco Multi-Factor Core Fixed Income ETF,NYSE Arca,FINRA,2019-10-17
195074,2019-10-17,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-17
195072,2019-10-17,500767207,KFYP,KraneShares CICC China Leaders 100 Index ETF,NYSE Arca,FINRA,2019-10-17
195076,2019-10-17,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-17
195068,2019-10-17,37950E747,NORW,Global X MSCI Norway ETF,NYSE Arca,FINRA,2019-10-17
195096,2019-10-17,69553P100,PD,"PagerDuty, Inc.",NYSE,FINRA,2019-10-17
195092,2019-10-17,87166N106,SSPY,Syntax Stratified LargeCap ETF,NYSE Arca,FINRA,2019-10-17
195098,2019-10-17,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-17
195066,2019-10-17,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2019-10-17
195080,2019-10-17,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-17
195056,2019-10-17,78464A730,XOP,SPDR S&P Oil & Gas Exploration & Production ETF,NYSE Arca,FINRA,2019-10-17
195058,2019-10-17,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-17
195110,2019-10-18,74347Y706,BOIL,ProShares Ultra Bloomberg Natura,NYSE Arca,FINRA,2019-10-18
195104,2019-10-18,46137Y401,CZA,Invesco Zacks Mid-Cap ETF,NYSE Arca,FINRA,2019-10-18
195122,2019-10-18,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-18
195108,2019-10-18,33733E807,FCG,First Trust Natural Gas ETF,NYSE Arca,FINRA,2019-10-18
195130,2019-10-18,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-18
195106,2019-10-18,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-18
195124,2019-10-18,33739P830,FSMB,First Trust Short Duration Managed Municipal ETF,NYSE Arca,FINRA,2019-10-18
195126,2019-10-18,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-18
195100,2019-10-18,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2019-10-18
195114,2019-10-18,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-18
195112,2019-10-18,500767207,KFYP,KraneShares CICC China Leaders 100 Index ETF,NYSE Arca,FINRA,2019-10-18
195116,2019-10-18,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-18
195132,2019-10-18,69553P100,PD,"PagerDuty, Inc.",NYSE,FINRA,2019-10-18
195128,2019-10-18,87166N106,SSPY,Syntax Stratified LargeCap ETF,NYSE Arca,FINRA,2019-10-18
195134,2019-10-18,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-18
195120,2019-10-18,26922A552,USAI,American Energy Independence ETF,NYSE Arca,FINRA,2019-10-18
195118,2019-10-18,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-18
195102,2019-10-18,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-18
195146,2019-10-21,74347Y706,BOIL,ProShares Ultra Bloomberg Natura,NYSE Arca,FINRA,2019-10-21
195140,2019-10-21,46137Y401,CZA,Invesco Zacks Mid-Cap ETF,NYSE Arca,FINRA,2019-10-21
195160,2019-10-21,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-21
195144,2019-10-21,33733E807,FCG,First Trust Natural Gas ETF,NYSE Arca,FINRA,2019-10-21
195166,2019-10-21,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-21
195142,2019-10-21,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-21
195162,2019-10-21,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-21
195136,2019-10-21,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2019-10-21
195150,2019-10-21,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-21
195148,2019-10-21,500767207,KFYP,KraneShares CICC China Leaders 100 Index ETF,NYSE Arca,FINRA,2019-10-21
195152,2019-10-21,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-21
195154,2019-10-21,74347Y805,OILD,ProShares UltraPro 3x Short Crud,NYSE Arca,FINRA,2019-10-21
195168,2019-10-21,69553P100,PD,"PagerDuty, Inc.",NYSE,FINRA,2019-10-21
195164,2019-10-21,87166N106,SSPY,Syntax Stratified LargeCap ETF,NYSE Arca,FINRA,2019-10-21
195170,2019-10-21,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-21
195158,2019-10-21,26922A552,USAI,American Energy Independence ETF,NYSE Arca,FINRA,2019-10-21
195156,2019-10-21,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-21
195138,2019-10-21,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-21
195212,2019-10-22,025072877,AVUV,Avantis U.S. Small Cap Value ETF,NYSE Arca,FINRA,2019-10-22
195182,2019-10-22,74347Y706,BOIL,ProShares Ultra Bloomberg Natura,NYSE Arca,FINRA,2019-10-22
195176,2019-10-22,46137Y401,CZA,Invesco Zacks Mid-Cap ETF,NYSE Arca,FINRA,2019-10-22
195188,2019-10-22,25460E174,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,NYSE Arca,FINRA,2019-10-22
195200,2019-10-22,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-22
195206,2019-10-22,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-22
195178,2019-10-22,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-22
195202,2019-10-22,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-22
195172,2019-10-22,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2019-10-22
195180,2019-10-22,451033203,IBIO,"iBio, Inc.",NYSE American,FINRA,2019-10-22
195186,2019-10-22,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-22
195184,2019-10-22,500767207,KFYP,KraneShares CICC China Leaders 100 Index ETF,NYSE Arca,FINRA,2019-10-22
195190,2019-10-22,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-22
195192,2019-10-22,74347Y805,OILD,ProShares UltraPro 3x Short Crud,NYSE Arca,FINRA,2019-10-22
195208,2019-10-22,69553P100,PD,"PagerDuty, Inc.",NYSE,FINRA,2019-10-22
195210,2019-10-22,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-22
195198,2019-10-22,25460E513,UBOT,"Direxion Daily Robotics, Artificial Intelligence & Automation Index Bull 3x Shares",NYSE Arca,FINRA,2019-10-22
195196,2019-10-22,26922A552,USAI,American Energy Independence ETF,NYSE Arca,FINRA,2019-10-22
195194,2019-10-22,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-22
195204,2019-10-22,78470P408,XLSR,SPDR SSGA US Sector Rotation ETF,NYSE Arca,FINRA,2019-10-22
195174,2019-10-22,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-22
195258,2019-10-23,025072877,AVUV,Avantis U.S. Small Cap Value ETF,NYSE Arca,FINRA,2019-10-23
195224,2019-10-23,74347Y706,BOIL,ProShares Ultra Bloomberg Natura,NYSE Arca,FINRA,2019-10-23
195232,2019-10-23,25460E174,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,NYSE Arca,FINRA,2019-10-23
195246,2019-10-23,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-23
195252,2019-10-23,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-23
195220,2019-10-23,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-23
195248,2019-10-23,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-23
195218,2019-10-23,46138M109,FXB,Invesco CurrencyShares British Pound Sterling Trust,NYSE Arca,FINRA,2019-10-23
195214,2019-10-23,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2019-10-23
195222,2019-10-23,451033203,IBIO,"iBio, Inc.",NYSE American,FINRA,2019-10-23
195230,2019-10-23,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-23
195228,2019-10-23,500767207,KFYP,KraneShares CICC China Leaders 100 Index ETF,NYSE Arca,FINRA,2019-10-23
195234,2019-10-23,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-23
195240,2019-10-23,61946M100,MOSC,Mosaic Acquisition Corp. Class A Ordinary Shares,NYSE,FINRA,2019-10-23
195236,2019-10-23,74347Y805,OILD,ProShares UltraPro 3x Short Crud,NYSE Arca,FINRA,2019-10-23
195254,2019-10-23,69553P100,PD,"PagerDuty, Inc.",NYSE,FINRA,2019-10-23
195256,2019-10-23,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-23
195226,2019-10-23,74348A491,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2019-10-23
195244,2019-10-23,25460E513,UBOT,"Direxion Daily Robotics, Artificial Intelligence & Automation Index Bull 3x Shares",NYSE Arca,FINRA,2019-10-23
195242,2019-10-23,26922A552,USAI,American Energy Independence ETF,NYSE Arca,FINRA,2019-10-23
195238,2019-10-23,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-23
195250,2019-10-23,78470P408,XLSR,SPDR SSGA US Sector Rotation ETF,NYSE Arca,FINRA,2019-10-23
195216,2019-10-23,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-23
195310,2019-10-24,025072703,AVDE,Avantis International Equity ETF,NYSE Arca,FINRA,2019-10-24
195312,2019-10-24,025072877,AVUV,Avantis U.S. Small Cap Value ETF,NYSE Arca,FINRA,2019-10-24
195272,2019-10-24,74347Y706,BOIL,ProShares Ultra Bloomberg Natura,NYSE Arca,FINRA,2019-10-24
195280,2019-10-24,25460E174,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,NYSE Arca,FINRA,2019-10-24
195298,2019-10-24,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-24
195304,2019-10-24,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-24
195266,2019-10-24,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-24
195300,2019-10-24,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-24
195264,2019-10-24,46138M109,FXB,Invesco CurrencyShares British Pound Sterling Trust,NYSE Arca,FINRA,2019-10-24
195260,2019-10-24,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2019-10-24
195286,2019-10-24,46090A804,GTO,Invesco Total Return Bond ETF,NYSE Arca,FINRA,2019-10-24
195282,2019-10-24,25490K356,GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 3X Shares,NYSE Arca,FINRA,2019-10-24
195268,2019-10-24,451033203,IBIO,"iBio, Inc.",NYSE American,FINRA,2019-10-24
195278,2019-10-24,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-24
195276,2019-10-24,500767207,KFYP,KraneShares CICC China Leaders 100 Index ETF,NYSE Arca,FINRA,2019-10-24
195284,2019-10-24,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-24
195292,2019-10-24,61946M100,MOSC,Mosaic Acquisition Corp. Class A Ordinary Shares,NYSE,FINRA,2019-10-24
195288,2019-10-24,74347Y805,OILD,ProShares UltraPro 3x Short Crud,NYSE Arca,FINRA,2019-10-24
195270,2019-10-24,003262102,PALL,Aberdeen Standard Physical Palladium Shares ETF,NYSE Arca,FINRA,2019-10-24
195306,2019-10-24,69553P100,PD,"PagerDuty, Inc.",NYSE,FINRA,2019-10-24
195308,2019-10-24,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-24
195274,2019-10-24,74348A491,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2019-10-24
195296,2019-10-24,25460E513,UBOT,"Direxion Daily Robotics, Artificial Intelligence & Automation Index Bull 3x Shares",NYSE Arca,FINRA,2019-10-24
195294,2019-10-24,26922A552,USAI,American Energy Independence ETF,NYSE Arca,FINRA,2019-10-24
195290,2019-10-24,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-24
195302,2019-10-24,78470P408,XLSR,SPDR SSGA US Sector Rotation ETF,NYSE Arca,FINRA,2019-10-24
195262,2019-10-24,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-24
195364,2019-10-25,025072703,AVDE,Avantis International Equity ETF,NYSE Arca,FINRA,2019-10-25
195366,2019-10-25,025072802,AVDV,Avantis International Small Cap Value ETF,NYSE Arca,FINRA,2019-10-25
195368,2019-10-25,025072877,AVUV,Avantis U.S. Small Cap Value ETF,NYSE Arca,FINRA,2019-10-25
195326,2019-10-25,74347Y706,BOIL,ProShares Ultra Bloomberg Natura,NYSE Arca,FINRA,2019-10-25
195334,2019-10-25,25460E174,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,NYSE Arca,FINRA,2019-10-25
195352,2019-10-25,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-25
195358,2019-10-25,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-25
195320,2019-10-25,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-25
195354,2019-10-25,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-25
195318,2019-10-25,46138M109,FXB,Invesco CurrencyShares British Pound Sterling Trust,NYSE Arca,FINRA,2019-10-25
195314,2019-10-25,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2019-10-25
195340,2019-10-25,46090A804,GTO,Invesco Total Return Bond ETF,NYSE Arca,FINRA,2019-10-25
195336,2019-10-25,25490K356,GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 3X Shares,NYSE Arca,FINRA,2019-10-25
195322,2019-10-25,451033203,IBIO,"iBio, Inc.",NYSE American,FINRA,2019-10-25
195330,2019-10-25,33939L837,IQDF,FlexShares International Quality Dividend Index Fund,NYSE Arca,FINRA,2019-10-25
195332,2019-10-25,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-25
195338,2019-10-25,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-25
195346,2019-10-25,61946M100,MOSC,Mosaic Acquisition Corp. Class A Ordinary Shares,NYSE,FINRA,2019-10-25
195342,2019-10-25,74347Y805,OILD,ProShares UltraPro 3x Short Crud,NYSE Arca,FINRA,2019-10-25
195324,2019-10-25,003262102,PALL,Aberdeen Standard Physical Palladium Shares ETF,NYSE Arca,FINRA,2019-10-25
195350,2019-10-25,69374H691,SZNE,Pacer CFRA- Stoval Equal Weight Seasonal Rotation ETF,NYSE Arca,FINRA,2019-10-25
195362,2019-10-25,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-25
195360,2019-10-25,69374H675,TRND,Pacer Trendpilot Fund of Funds ETF,NYSE Arca,FINRA,2019-10-25
195328,2019-10-25,74348A491,TTT,ProShares UltraPro Short 20+ Year Treasury,NYSE Arca,FINRA,2019-10-25
195348,2019-10-25,25460E513,UBOT,"Direxion Daily Robotics, Artificial Intelligence & Automation Index Bull 3x Shares",NYSE Arca,FINRA,2019-10-25
195344,2019-10-25,91733T505,USOD,United States 3X Short Oil Fund,NYSE Arca,FINRA,2019-10-25
195356,2019-10-25,78470P408,XLSR,SPDR SSGA US Sector Rotation ETF,NYSE Arca,FINRA,2019-10-25
195316,2019-10-25,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2019-10-25
195422,2019-10-28,025072703,AVDE,Avantis International Equity ETF,NYSE Arca,FINRA,2019-10-28
195424,2019-10-28,025072802,AVDV,Avantis International Small Cap Value ETF,NYSE Arca,FINRA,2019-10-28
195426,2019-10-28,025072877,AVUV,Avantis U.S. Small Cap Value ETF,NYSE Arca,FINRA,2019-10-28
195390,2019-10-28,25460E174,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,NYSE Arca,FINRA,2019-10-28
195408,2019-10-28,46435U549,EAGG,iShares ESG US Aggregate Bond ETF,NYSE Arca,FINRA,2019-10-28
195414,2019-10-28,78470P507,FISR,SPDR SSGA Fixed Income Sector Rotation ETF,NYSE Arca,FINRA,2019-10-28
195376,2019-10-28,33734G108,FRI,First Trust S&P REIT Index Fund,NYSE Arca,FINRA,2019-10-28
195418,2019-10-28,31188V100,FSLY,"Fastly, Inc.",NYSE,FINRA,2019-10-28
195410,2019-10-28,33740J104,FUMB,First Trust Ultra Short Duration Municipal ETF,NYSE Arca,FINRA,2019-10-28
195374,2019-10-28,46138M109,FXB,Invesco CurrencyShares British Pound Sterling Trust,NYSE Arca,FINRA,2019-10-28
195370,2019-10-28,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2019-10-28
195396,2019-10-28,46090A804,GTO,Invesco Total Return Bond ETF,NYSE Arca,FINRA,2019-10-28
195392,2019-10-28,25490K356,GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 3X Shares,NYSE Arca,FINRA,2019-10-28
195378,2019-10-28,451033203,IBIO,"iBio, Inc.",NYSE American,FINRA,2019-10-28
195386,2019-10-28,33939L837,IQDF,FlexShares International Quality Dividend Index Fund,NYSE Arca,FINRA,2019-10-28
195388,2019-10-28,25460E877,JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,NYSE Arca,FINRA,2019-10-28
195394,2019-10-28,25460E539,LABD,Direxion Daily S&P Biotech Bear 3X Shares,NYSE Arca,FINRA,2019-10-28
195402,2019-10-28,61946M100,MOSC,Mosaic Acquisition Corp. Class A Ordinary Shares,NYSE,FINRA,2019-10-28
195398,2019-10-28,74347Y805,OILD,ProShares UltraPro 3x Short Crud,NYSE Arca,FINRA,2019-10-28
195380,2019-10-28,003262102,PALL,Aberdeen Standard Physical Palladium Shares ETF,NYSE Arca,FINRA,2019-10-28
195382,2019-10-28,46138E370,SPHB,Invesco S&P 500 High Beta ETF,NYSE Arca,FINRA,2019-10-28
195406,2019-10-28,69374H691,SZNE,Pacer CFRA- Stoval Equal Weight Seasonal Rotation ETF,NYSE Arca,FINRA,2019-10-28
195420,2019-10-28,84858T400,THCX,The Cannabis ETF,NYSE Arca,FINRA,2019-10-28
195416,2019-10-28,69374H675,TRND,Pacer Trendpilot Fund of Funds ETF,NYSE Arca,FINRA,2019-10-28
